TransactionID,Date,CustomerID,Age,Gender,Location,ProductID,Category,Quantity, UnitPrice , Sales ,PaymentType,PromotionApplied,DiscountAmount,Total Amount,GiftWrap,Event,CustomerSatisfaction,ReturnFlag
9197,04-11-2023,358,26,Female,City_3,469,Toys,2, $12.83 , $25.66 ,Credit Card,TRUE,0, $25.66 ,FALSE,None,4,TRUE
9198,30-12-2019,233,61,Other,City_16,141,Food,3, $21.20 , $63.61 ,Online Payment,FALSE,0, $63.61 ,TRUE,None,4,TRUE
9199,21-11-2019,76,59,Male,City_1,290,Electronics,1, $26.29 , $26.29 ,Cash,TRUE,0, $26.29 ,TRUE,None,5,FALSE
9200,27-12-2020,352,38,Female,City_15,772,Decorations,3, $26.62 , $79.86 ,Online Payment,FALSE,7.985714205, $71.87 ,TRUE,Black Friday,2,FALSE
9201,16-12-2023,252,54,Female,City_7,579,Clothing,3, $14.72 , $44.15 ,Debit Card,FALSE,0, $44.15 ,TRUE,None,3,FALSE
9202,16-11-2021,365,39,Other,City_8,187,Toys,4, $94.96 , $379.85 ,Debit Card,TRUE,0, $379.85 ,TRUE,Christmas Market,2,TRUE
9203,18-12-2021,160,34,Female,City_11,488,Decorations,1, $38.02 , $38.02 ,Cash,TRUE,3.801715157, $34.22 ,TRUE,Black Friday,1,TRUE
9204,17-11-2022,2,61,Female,City_1,958,Food,1, $51.48 , $51.48 ,Cash,TRUE,0, $51.48 ,FALSE,None,1,FALSE
9205,02-12-2020,100,63,Male,City_8,356,Food,3, $20.04 , $60.13 ,Credit Card,TRUE,0, $60.13 ,FALSE,Christmas Market,3,FALSE
9206,18-12-2021,327,70,Female,City_17,821,Decorations,3, $81.24 , $243.71 ,Online Payment,TRUE,0, $243.71 ,FALSE,Christmas Market,1,TRUE
9207,01-11-2019,343,32,Other,City_2,164,Food,3, $63.48 , $190.44 ,Credit Card,FALSE,19.04440391, $171.40 ,TRUE,Black Friday,1,TRUE
9208,29-11-2022,126,30,Other,City_11,209,Decorations,4, $14.43 , $57.73 ,Credit Card,FALSE,5.772743384, $51.95 ,FALSE,Black Friday,5,FALSE
9209,09-11-2020,287,59,Female,City_2,852,Electronics,2, $46.37 , $92.73 ,Online Payment,FALSE,0, $92.73 ,TRUE,Christmas Market,3,TRUE
9210,12-11-2022,201,40,Male,City_5,661,Electronics,4, $97.93 , $391.73 ,Online Payment,FALSE,39.17342586, $352.56 ,TRUE,Black Friday,3,FALSE
9211,10-11-2020,54,48,Female,City_11,601,Clothing,1, $89.53 , $89.53 ,Cash,TRUE,8.953039027, $80.58 ,FALSE,Black Friday,2,TRUE
9212,04-12-2022,278,40,Other,City_20,642,Decorations,4, $50.16 , $200.63 ,Online Payment,FALSE,0, $200.63 ,TRUE,Christmas Market,1,TRUE
9213,03-11-2020,63,53,Male,City_16,415,Food,5, $57.88 , $289.40 ,Online Payment,FALSE,0, $289.40 ,FALSE,None,2,TRUE
9214,01-12-2019,140,50,Male,City_15,59,Toys,3, $62.39 , $187.16 ,Debit Card,FALSE,0, $187.16 ,FALSE,Christmas Market,1,TRUE
9215,02-11-2019,65,52,Female,City_13,592,Decorations,1, $68.17 , $68.17 ,Online Payment,TRUE,0, $68.17 ,TRUE,None,1,FALSE
9216,12-12-2020,453,69,Male,City_20,210,Toys,3, $81.65 , $244.96 ,Credit Card,TRUE,0, $244.96 ,TRUE,Christmas Market,4,FALSE
9217,12-11-2020,101,41,Male,City_9,520,Clothing,5, $84.12 , $420.61 ,Credit Card,FALSE,42.06143151, $378.55 ,TRUE,Black Friday,4,TRUE
9218,27-11-2019,12,45,Female,City_9,579,Clothing,4, $24.51 , $98.05 ,Debit Card,FALSE,9.805151561, $88.25 ,FALSE,Black Friday,2,TRUE
9219,27-12-2021,198,22,Male,City_18,442,Clothing,5, $95.30 , $476.51 ,Debit Card,FALSE,47.65079589, $428.86 ,TRUE,Black Friday,4,FALSE
9220,07-12-2019,85,42,Male,City_10,930,Electronics,4, $34.00 , $135.99 ,Online Payment,FALSE,13.59899014, $122.39 ,TRUE,Black Friday,4,TRUE
9221,29-11-2023,385,55,Male,City_7,189,Decorations,1, $20.87 , $20.87 ,Debit Card,FALSE,2.087427809, $18.79 ,FALSE,Black Friday,2,FALSE
9222,28-12-2020,347,56,Male,City_15,587,Clothing,4, $90.18 , $360.73 ,Online Payment,TRUE,0, $360.73 ,FALSE,Christmas Market,5,TRUE
9223,24-12-2023,289,70,Male,City_10,430,Food,5, $17.18 , $85.88 ,Debit Card,TRUE,0, $85.88 ,TRUE,Christmas Market,5,TRUE
9224,14-11-2020,322,54,Male,City_14,904,Food,1, $70.40 , $70.40 ,Debit Card,FALSE,7.039827265, $63.36 ,TRUE,Black Friday,5,FALSE
9225,19-11-2018,185,64,Male,City_4,265,Electronics,4, $87.85 , $351.40 ,Debit Card,TRUE,0, $351.40 ,TRUE,None,1,TRUE
9226,31-12-2018,298,30,Female,City_4,880,Clothing,3, $17.40 , $52.19 ,Cash,FALSE,0, $52.19 ,TRUE,None,3,FALSE
9227,29-11-2020,188,20,Other,City_17,757,Toys,3, $92.73 , $278.19 ,Online Payment,TRUE,27.81879375, $250.37 ,TRUE,Black Friday,5,TRUE
9228,12-12-2021,18,42,Female,City_15,27,Clothing,4, $92.44 , $369.75 ,Online Payment,FALSE,36.97517893, $332.78 ,TRUE,Black Friday,2,TRUE
9229,11-11-2021,357,52,Female,City_2,755,Electronics,2, $57.02 , $114.05 ,Cash,TRUE,0, $114.05 ,FALSE,Christmas Market,4,FALSE
9230,07-12-2021,126,26,Female,City_10,980,Toys,4, $18.98 , $75.90 ,Cash,FALSE,7.59002671, $68.31 ,FALSE,Black Friday,1,TRUE
9231,06-11-2023,260,63,Female,City_8,170,Food,1, $52.94 , $52.94 ,Credit Card,FALSE,5.293879159, $47.64 ,FALSE,Black Friday,5,TRUE
9232,11-11-2022,449,59,Male,City_10,313,Decorations,3, $15.18 , $45.53 ,Debit Card,FALSE,0, $45.53 ,TRUE,None,5,TRUE
9233,10-11-2019,325,49,Male,City_7,816,Clothing,4, $96.98 , $387.93 ,Online Payment,TRUE,0, $387.93 ,FALSE,None,1,FALSE
9234,17-12-2020,383,54,Female,City_8,966,Decorations,4, $54.00 , $215.99 ,Cash,TRUE,0, $215.99 ,FALSE,None,2,TRUE
9235,25-12-2023,308,69,Other,City_13,663,Electronics,1, $83.63 , $83.63 ,Debit Card,FALSE,0, $83.63 ,TRUE,Christmas Market,4,FALSE
9236,04-12-2018,437,37,Other,City_12,479,Electronics,3, $77.56 , $232.67 ,Credit Card,TRUE,0, $232.67 ,TRUE,Christmas Market,4,TRUE
9237,14-11-2019,489,32,Male,City_5,999,Toys,4, $33.98 , $135.91 ,Credit Card,FALSE,0, $135.91 ,FALSE,None,5,FALSE
9238,12-11-2018,243,44,Other,City_13,585,Clothing,5, $16.62 , $83.11 ,Credit Card,TRUE,0, $83.11 ,FALSE,None,2,TRUE
9239,30-11-2020,499,58,Male,City_6,468,Electronics,2, $26.27 , $52.53 ,Credit Card,FALSE,0, $52.53 ,TRUE,Christmas Market,4,TRUE
9240,24-11-2021,227,45,Male,City_19,845,Electronics,1, $32.49 , $32.49 ,Credit Card,FALSE,3.248569339, $29.24 ,FALSE,Black Friday,1,TRUE
9241,13-12-2018,395,22,Male,City_1,971,Electronics,2, $49.65 , $99.29 ,Debit Card,FALSE,0, $99.29 ,TRUE,None,3,FALSE
9242,14-12-2020,401,54,Male,City_17,509,Clothing,1, $86.25 , $86.25 ,Cash,FALSE,8.625301162, $77.63 ,FALSE,Black Friday,4,FALSE
9243,20-11-2019,214,67,Other,City_5,499,Clothing,4, $10.27 , $41.09 ,Cash,TRUE,0, $41.09 ,TRUE,Christmas Market,5,TRUE
9244,19-12-2018,319,54,Male,City_5,705,Toys,3, $34.97 , $104.91 ,Online Payment,FALSE,10.49139931, $94.42 ,FALSE,Black Friday,2,TRUE
9245,28-12-2021,127,57,Other,City_9,743,Toys,4, $27.02 , $108.06 ,Credit Card,FALSE,0, $108.06 ,FALSE,Christmas Market,3,TRUE
9246,12-12-2018,110,56,Female,City_19,833,Toys,5, $69.02 , $345.09 ,Debit Card,TRUE,0, $345.09 ,FALSE,Christmas Market,1,TRUE
9247,29-12-2023,403,33,Female,City_15,186,Decorations,2, $80.78 , $161.57 ,Debit Card,FALSE,0, $161.57 ,FALSE,None,2,TRUE
9248,11-11-2022,125,28,Female,City_20,861,Clothing,1, $39.02 , $39.02 ,Online Payment,FALSE,3.901851049, $35.12 ,TRUE,Black Friday,5,FALSE
9249,05-12-2021,321,63,Male,City_3,680,Food,5, $62.72 , $313.58 ,Cash,FALSE,31.35790261, $282.22 ,TRUE,Black Friday,3,FALSE
9250,31-12-2018,380,24,Other,City_8,434,Decorations,5, $89.99 , $449.94 ,Credit Card,TRUE,0, $449.94 ,FALSE,Christmas Market,1,TRUE
9251,11-12-2020,131,70,Other,City_5,327,Decorations,4, $61.62 , $246.48 ,Online Payment,FALSE,0, $246.48 ,FALSE,Christmas Market,1,FALSE
9252,18-12-2021,387,20,Female,City_1,400,Decorations,4, $52.56 , $210.26 ,Cash,FALSE,21.02559076, $189.23 ,FALSE,Black Friday,5,TRUE
9253,23-12-2019,200,19,Female,City_14,434,Clothing,4, $99.51 , $398.05 ,Online Payment,FALSE,39.80459318, $358.24 ,FALSE,Black Friday,3,FALSE
9254,08-11-2018,434,24,Other,City_16,63,Food,2, $72.03 , $144.06 ,Online Payment,TRUE,14.40577755, $129.65 ,FALSE,Black Friday,2,TRUE
9255,16-11-2021,308,31,Female,City_13,688,Food,1, $53.10 , $53.10 ,Credit Card,TRUE,0, $53.10 ,FALSE,Christmas Market,3,TRUE
9256,08-12-2019,404,21,Other,City_19,811,Clothing,1, $48.72 , $48.72 ,Cash,TRUE,0, $48.72 ,TRUE,None,3,FALSE
9257,15-12-2018,189,40,Male,City_12,445,Clothing,1, $82.48 , $82.48 ,Online Payment,FALSE,0, $82.48 ,FALSE,None,5,TRUE
9258,12-11-2019,116,69,Male,City_12,673,Clothing,1, $12.01 , $12.01 ,Debit Card,TRUE,0, $12.01 ,FALSE,None,3,FALSE
9259,21-11-2023,433,33,Male,City_20,986,Toys,2, $65.08 , $130.17 ,Debit Card,TRUE,0, $130.17 ,TRUE,None,4,TRUE
9260,01-12-2023,457,39,Female,City_2,907,Toys,4, $11.52 , $46.09 ,Cash,TRUE,0, $46.09 ,TRUE,None,4,TRUE
9261,28-11-2021,212,27,Other,City_3,503,Toys,5, $57.61 , $288.03 ,Cash,FALSE,28.80344671, $259.23 ,TRUE,Black Friday,3,TRUE
9262,22-12-2020,108,63,Other,City_5,528,Clothing,3, $53.77 , $161.31 ,Online Payment,TRUE,0, $161.31 ,TRUE,Christmas Market,1,TRUE
9263,24-12-2022,5,68,Other,City_3,606,Clothing,2, $98.84 , $197.68 ,Cash,FALSE,0, $197.68 ,TRUE,None,3,FALSE
9264,14-11-2019,477,51,Other,City_9,412,Electronics,4, $33.21 , $132.84 ,Credit Card,TRUE,0, $132.84 ,TRUE,None,1,FALSE
9265,19-12-2018,64,56,Female,City_2,347,Electronics,4, $25.64 , $102.54 ,Online Payment,FALSE,0, $102.54 ,TRUE,Christmas Market,3,TRUE
9266,29-11-2022,26,61,Male,City_18,522,Clothing,3, $53.78 , $161.33 ,Debit Card,FALSE,16.13252852, $145.19 ,TRUE,Black Friday,4,TRUE
9267,07-11-2021,14,70,Female,City_4,207,Clothing,5, $27.82 , $139.11 ,Debit Card,TRUE,0, $139.11 ,TRUE,None,5,FALSE
9268,24-11-2018,321,21,Other,City_6,544,Decorations,5, $69.57 , $347.84 ,Credit Card,TRUE,34.78396945, $313.06 ,FALSE,Black Friday,4,TRUE
9269,02-12-2023,180,54,Female,City_17,286,Food,2, $65.69 , $131.37 ,Online Payment,TRUE,0, $131.37 ,TRUE,None,4,TRUE
9270,08-11-2021,84,42,Male,City_17,867,Toys,3, $31.02 , $93.06 ,Debit Card,FALSE,9.305614734, $83.75 ,FALSE,Black Friday,2,TRUE
9271,30-11-2023,201,31,Male,City_17,80,Decorations,3, $27.57 , $82.70 ,Cash,FALSE,0, $82.70 ,FALSE,Christmas Market,2,FALSE
9272,29-12-2021,337,33,Other,City_1,250,Decorations,1, $40.36 , $40.36 ,Online Payment,FALSE,0, $40.36 ,TRUE,None,3,FALSE
9273,24-12-2022,138,49,Other,City_15,258,Decorations,3, $56.20 , $168.59 ,Credit Card,TRUE,0, $168.59 ,TRUE,None,2,TRUE
9274,19-11-2023,295,64,Female,City_4,716,Clothing,3, $85.67 , $257.01 ,Online Payment,TRUE,25.70093373, $231.31 ,FALSE,Black Friday,3,TRUE
9275,20-11-2021,278,57,Male,City_16,525,Clothing,3, $80.13 , $240.40 ,Debit Card,TRUE,0, $240.40 ,FALSE,Christmas Market,2,FALSE
9276,30-11-2022,141,41,Male,City_12,640,Clothing,3, $99.58 , $298.74 ,Credit Card,TRUE,29.87400661, $268.87 ,FALSE,Black Friday,2,TRUE
9277,07-12-2020,109,59,Male,City_13,521,Food,4, $49.18 , $196.71 ,Cash,FALSE,0, $196.71 ,FALSE,None,3,FALSE
9278,27-11-2018,39,32,Other,City_19,686,Food,2, $33.98 , $67.96 ,Debit Card,TRUE,6.795843782, $61.16 ,FALSE,Black Friday,2,TRUE
9279,24-12-2018,277,48,Other,City_17,385,Electronics,5, $88.89 , $444.43 ,Cash,TRUE,0, $444.43 ,TRUE,None,5,TRUE
9280,09-11-2020,492,54,Male,City_12,536,Toys,3, $22.55 , $67.66 ,Debit Card,FALSE,6.766450329, $60.90 ,TRUE,Black Friday,3,TRUE
9281,01-11-2023,479,25,Female,City_9,770,Toys,5, $47.69 , $238.44 ,Cash,TRUE,0, $238.44 ,FALSE,Christmas Market,5,FALSE
9282,25-11-2023,423,21,Other,City_8,911,Toys,1, $12.22 , $12.22 ,Debit Card,FALSE,1.222146336, $11.00 ,FALSE,Black Friday,5,TRUE
9283,06-11-2019,48,38,Other,City_9,384,Clothing,3, $94.90 , $284.71 ,Debit Card,TRUE,0, $284.71 ,TRUE,Christmas Market,4,TRUE
9284,01-11-2019,275,47,Female,City_15,231,Decorations,5, $83.06 , $415.29 ,Credit Card,TRUE,41.52891547, $373.76 ,FALSE,Black Friday,2,TRUE
9285,15-12-2018,90,56,Female,City_8,162,Electronics,5, $84.77 , $423.86 ,Debit Card,TRUE,0, $423.86 ,TRUE,None,2,TRUE
9286,23-12-2021,293,49,Other,City_3,168,Food,3, $62.89 , $188.66 ,Debit Card,FALSE,0, $188.66 ,TRUE,Christmas Market,3,FALSE
9287,25-11-2020,246,58,Female,City_14,632,Toys,3, $32.74 , $98.23 ,Cash,FALSE,9.82288527, $88.41 ,FALSE,Black Friday,4,TRUE
9288,13-11-2020,218,29,Other,City_2,501,Clothing,5, $94.39 , $471.96 ,Online Payment,FALSE,47.19649041, $424.77 ,TRUE,Black Friday,4,TRUE
9289,17-12-2019,380,38,Other,City_18,366,Decorations,2, $72.72 , $145.44 ,Cash,FALSE,14.54399936, $130.90 ,TRUE,Black Friday,5,TRUE
9290,20-12-2021,462,45,Male,City_16,966,Food,3, $82.54 , $247.61 ,Debit Card,FALSE,0, $247.61 ,TRUE,Christmas Market,2,TRUE
9291,25-12-2020,280,42,Female,City_4,125,Food,2, $80.09 , $160.18 ,Credit Card,TRUE,16.01827635, $144.16 ,FALSE,Black Friday,5,FALSE
9292,27-11-2019,427,44,Other,City_8,436,Electronics,5, $43.59 , $217.94 ,Online Payment,FALSE,21.79423352, $196.15 ,TRUE,Black Friday,4,TRUE
9293,21-11-2021,459,60,Male,City_1,757,Electronics,1, $28.35 , $28.35 ,Online Payment,FALSE,0, $28.35 ,TRUE,None,2,FALSE
9294,20-12-2023,1,44,Other,City_10,777,Food,3, $21.02 , $63.05 ,Cash,FALSE,0, $63.05 ,TRUE,None,4,TRUE
9295,28-12-2019,267,41,Other,City_16,805,Electronics,3, $29.94 , $89.81 ,Cash,TRUE,0, $89.81 ,FALSE,None,3,TRUE
9296,25-12-2023,357,26,Female,City_6,161,Electronics,4, $89.98 , $359.91 ,Debit Card,FALSE,0, $359.91 ,TRUE,Christmas Market,2,TRUE
9297,11-12-2019,484,28,Other,City_14,771,Clothing,3, $96.16 , $288.47 ,Online Payment,TRUE,0, $288.47 ,TRUE,Christmas Market,5,FALSE
9298,16-11-2022,261,52,Other,City_5,827,Toys,5, $39.07 , $195.34 ,Cash,FALSE,0, $195.34 ,TRUE,None,5,FALSE
9299,19-12-2019,467,41,Male,City_10,962,Food,2, $74.68 , $149.37 ,Cash,FALSE,14.93683874, $134.43 ,TRUE,Black Friday,4,TRUE
9300,18-11-2018,299,63,Other,City_15,390,Decorations,5, $86.90 , $434.50 ,Debit Card,FALSE,0, $434.50 ,TRUE,Christmas Market,3,TRUE
9301,07-11-2023,376,23,Female,City_1,499,Food,5, $77.01 , $385.05 ,Credit Card,FALSE,38.50461624, $346.54 ,TRUE,Black Friday,4,TRUE
9302,16-11-2020,445,42,Female,City_17,596,Food,4, $37.56 , $150.25 ,Cash,TRUE,0, $150.25 ,TRUE,Christmas Market,2,TRUE
9303,30-11-2019,85,38,Other,City_20,580,Toys,1, $49.73 , $49.73 ,Debit Card,TRUE,0, $49.73 ,FALSE,Christmas Market,4,TRUE
9304,26-11-2020,260,69,Female,City_5,1000,Food,3, $72.43 , $217.29 ,Credit Card,TRUE,21.72905724, $195.56 ,TRUE,Black Friday,4,TRUE
9305,27-12-2019,222,61,Male,City_11,554,Food,5, $82.47 , $412.33 ,Credit Card,FALSE,41.23295486, $371.10 ,FALSE,Black Friday,2,FALSE
9306,06-12-2020,117,46,Other,City_20,151,Food,5, $74.67 , $373.35 ,Online Payment,TRUE,0, $373.35 ,FALSE,None,1,FALSE
9307,06-12-2020,6,38,Male,City_3,803,Toys,1, $49.73 , $49.73 ,Debit Card,FALSE,0, $49.73 ,TRUE,Christmas Market,5,TRUE
9308,12-11-2022,85,68,Other,City_12,665,Decorations,1, $60.64 , $60.64 ,Credit Card,TRUE,6.064430957, $54.58 ,TRUE,Black Friday,2,FALSE
9309,20-12-2022,370,65,Female,City_13,497,Food,1, $13.68 , $13.68 ,Credit Card,TRUE,0, $13.68 ,FALSE,None,1,FALSE
9310,26-12-2021,467,34,Male,City_17,826,Decorations,4, $73.80 , $295.19 ,Credit Card,TRUE,0, $295.19 ,TRUE,None,5,FALSE
9311,24-12-2018,297,66,Female,City_9,23,Electronics,3, $12.42 , $37.25 ,Debit Card,FALSE,0, $37.25 ,FALSE,Christmas Market,1,TRUE
9312,13-11-2023,331,39,Male,City_3,778,Clothing,2, $81.97 , $163.94 ,Credit Card,FALSE,0, $163.94 ,FALSE,Christmas Market,4,TRUE
9313,23-12-2021,480,57,Other,City_6,414,Electronics,1, $65.83 , $65.83 ,Cash,TRUE,0, $65.83 ,TRUE,Christmas Market,2,TRUE
9314,07-11-2023,311,19,Other,City_20,783,Decorations,2, $83.46 , $166.93 ,Cash,FALSE,16.69278733, $150.24 ,TRUE,Black Friday,1,FALSE
9315,15-12-2019,11,18,Female,City_5,442,Toys,3, $63.22 , $189.65 ,Debit Card,FALSE,18.96462891, $170.68 ,TRUE,Black Friday,5,TRUE
9316,08-11-2023,116,20,Female,City_4,585,Toys,2, $57.29 , $114.59 ,Online Payment,TRUE,0, $114.59 ,TRUE,Christmas Market,1,TRUE
9317,05-11-2022,59,49,Other,City_13,604,Clothing,4, $71.48 , $285.94 ,Online Payment,TRUE,0, $285.94 ,FALSE,Christmas Market,1,FALSE
9318,05-12-2019,152,69,Other,City_5,433,Decorations,3, $52.63 , $157.88 ,Online Payment,FALSE,0, $157.88 ,TRUE,Christmas Market,5,FALSE
9319,11-12-2021,327,34,Other,City_12,234,Food,2, $56.30 , $112.60 ,Online Payment,TRUE,0, $112.60 ,TRUE,Christmas Market,2,TRUE
9320,13-11-2021,345,24,Female,City_9,486,Clothing,5, $70.81 , $354.06 ,Online Payment,TRUE,35.40605538, $318.65 ,FALSE,Black Friday,5,TRUE
9321,28-12-2019,419,70,Other,City_8,381,Electronics,4, $61.91 , $247.64 ,Debit Card,TRUE,0, $247.64 ,TRUE,None,3,TRUE
9322,20-11-2022,95,65,Female,City_8,994,Food,1, $52.76 , $52.76 ,Credit Card,FALSE,0, $52.76 ,TRUE,Christmas Market,1,TRUE
9323,07-12-2021,47,32,Other,City_4,99,Toys,2, $96.53 , $193.05 ,Online Payment,FALSE,0, $193.05 ,FALSE,None,4,FALSE
9324,14-11-2022,158,70,Female,City_7,770,Decorations,3, $56.14 , $168.41 ,Debit Card,TRUE,0, $168.41 ,FALSE,None,3,TRUE
9325,11-11-2018,489,23,Female,City_13,320,Decorations,4, $48.49 , $193.96 ,Online Payment,FALSE,0, $193.96 ,TRUE,None,3,TRUE
9326,31-12-2018,88,64,Male,City_19,856,Clothing,5, $77.12 , $385.58 ,Online Payment,FALSE,38.55798313, $347.02 ,FALSE,Black Friday,4,TRUE
9327,25-12-2023,131,45,Male,City_5,886,Toys,3, $26.35 , $79.06 ,Debit Card,TRUE,0, $79.06 ,TRUE,Christmas Market,2,FALSE
9328,21-12-2018,65,24,Male,City_6,59,Electronics,5, $75.83 , $379.16 ,Cash,FALSE,0, $379.16 ,TRUE,None,4,FALSE
9329,25-11-2019,153,20,Other,City_9,289,Food,2, $52.00 , $103.99 ,Online Payment,TRUE,10.39909707, $93.59 ,TRUE,Black Friday,5,FALSE
9330,24-12-2019,408,36,Other,City_8,563,Food,1, $56.74 , $56.74 ,Cash,TRUE,0, $56.74 ,TRUE,Christmas Market,5,FALSE
9331,25-12-2019,370,58,Male,City_13,410,Food,3, $72.56 , $217.69 ,Debit Card,FALSE,0, $217.69 ,FALSE,None,1,TRUE
9332,20-11-2020,332,63,Female,City_4,565,Clothing,3, $64.62 , $193.85 ,Cash,TRUE,0, $193.85 ,FALSE,Christmas Market,3,FALSE
9333,19-11-2018,74,49,Male,City_2,570,Food,1, $97.08 , $97.08 ,Online Payment,TRUE,9.707514062, $87.37 ,TRUE,Black Friday,3,FALSE
9334,30-11-2019,294,19,Female,City_11,523,Decorations,1, $38.24 , $38.24 ,Credit Card,FALSE,0, $38.24 ,TRUE,Christmas Market,1,FALSE
9335,13-12-2019,256,69,Female,City_16,606,Electronics,3, $19.45 , $58.35 ,Credit Card,TRUE,0, $58.35 ,FALSE,Christmas Market,2,TRUE
9336,05-12-2019,96,24,Other,City_18,488,Food,3, $46.91 , $140.72 ,Online Payment,TRUE,14.07173214, $126.65 ,FALSE,Black Friday,5,FALSE
9337,05-12-2018,78,64,Other,City_8,629,Food,4, $57.82 , $231.27 ,Cash,TRUE,0, $231.27 ,FALSE,Christmas Market,3,FALSE
9338,11-11-2019,237,34,Female,City_11,25,Toys,1, $41.49 , $41.49 ,Online Payment,FALSE,0, $41.49 ,FALSE,Christmas Market,1,FALSE
9339,13-12-2019,330,54,Male,City_6,148,Decorations,2, $45.38 , $90.77 ,Online Payment,TRUE,9.076648191, $81.69 ,FALSE,Black Friday,1,TRUE
9340,21-11-2019,438,51,Male,City_15,13,Food,3, $92.06 , $276.17 ,Online Payment,TRUE,0, $276.17 ,FALSE,None,2,TRUE
9341,07-12-2023,77,31,Male,City_14,553,Food,2, $15.62 , $31.25 ,Debit Card,TRUE,0, $31.25 ,FALSE,None,1,TRUE
9342,24-11-2021,186,55,Female,City_16,875,Toys,2, $42.84 , $85.67 ,Online Payment,TRUE,8.567328416, $77.11 ,FALSE,Black Friday,3,TRUE
9343,15-12-2022,484,35,Male,City_19,556,Electronics,5, $75.89 , $379.44 ,Credit Card,TRUE,0, $379.44 ,FALSE,None,2,FALSE
9344,23-11-2020,388,25,Female,City_11,550,Toys,1, $89.29 , $89.29 ,Credit Card,TRUE,8.929005028, $80.36 ,TRUE,Black Friday,4,FALSE
9345,01-12-2019,307,68,Female,City_14,206,Decorations,2, $18.26 , $36.52 ,Debit Card,TRUE,0, $36.52 ,TRUE,Christmas Market,4,FALSE
9346,18-12-2023,227,36,Other,City_14,697,Food,2, $76.44 , $152.89 ,Credit Card,FALSE,0, $152.89 ,FALSE,None,1,FALSE
9347,09-12-2022,459,55,Male,City_16,906,Electronics,4, $17.19 , $68.76 ,Cash,FALSE,6.875757986, $61.88 ,FALSE,Black Friday,4,FALSE
9348,18-12-2018,76,66,Male,City_12,131,Food,5, $20.77 , $103.84 ,Credit Card,FALSE,0, $103.84 ,TRUE,Christmas Market,5,TRUE
9349,12-12-2021,89,41,Male,City_20,924,Toys,4, $68.84 , $275.38 ,Online Payment,TRUE,0, $275.38 ,FALSE,None,1,TRUE
9350,22-11-2023,423,38,Female,City_13,907,Decorations,1, $98.28 , $98.28 ,Online Payment,TRUE,9.828359218, $88.46 ,FALSE,Black Friday,4,TRUE
9351,26-12-2021,481,38,Other,City_17,639,Toys,2, $67.71 , $135.42 ,Online Payment,TRUE,0, $135.42 ,TRUE,None,1,FALSE
9352,08-12-2022,291,45,Male,City_18,520,Clothing,5, $62.16 , $310.80 ,Debit Card,TRUE,0, $310.80 ,TRUE,None,4,FALSE
9353,20-11-2023,138,49,Female,City_3,951,Decorations,1, $81.68 , $81.68 ,Credit Card,FALSE,8.168097531, $73.51 ,TRUE,Black Friday,4,TRUE
9354,10-12-2022,116,20,Male,City_1,921,Food,4, $56.89 , $227.57 ,Online Payment,FALSE,0, $227.57 ,FALSE,Christmas Market,5,TRUE
9355,27-12-2023,205,54,Female,City_7,437,Toys,4, $18.45 , $73.80 ,Debit Card,FALSE,7.380456165, $66.42 ,FALSE,Black Friday,4,FALSE
9356,09-11-2019,233,27,Other,City_17,647,Decorations,2, $92.22 , $184.43 ,Credit Card,TRUE,0, $184.43 ,TRUE,None,2,TRUE
9357,25-11-2018,333,38,Male,City_5,636,Electronics,4, $27.01 , $108.06 ,Credit Card,FALSE,10.80556272, $97.25 ,TRUE,Black Friday,1,FALSE
9358,12-11-2021,158,22,Female,City_14,87,Toys,4, $66.38 , $265.53 ,Online Payment,TRUE,26.55323083, $238.98 ,TRUE,Black Friday,5,TRUE
9359,29-12-2020,83,69,Female,City_7,778,Clothing,2, $79.11 , $158.22 ,Online Payment,FALSE,0, $158.22 ,FALSE,Christmas Market,5,TRUE
9360,17-12-2021,345,21,Male,City_9,278,Toys,5, $39.02 , $195.09 ,Debit Card,FALSE,0, $195.09 ,FALSE,None,2,TRUE
9361,12-11-2022,110,26,Other,City_15,117,Clothing,3, $51.55 , $154.64 ,Cash,TRUE,0, $154.64 ,TRUE,None,2,FALSE
9362,13-12-2023,328,70,Female,City_11,794,Food,4, $49.78 , $199.13 ,Debit Card,FALSE,19.91293384, $179.22 ,FALSE,Black Friday,2,TRUE
9363,24-11-2019,186,39,Female,City_15,671,Food,1, $69.87 , $69.87 ,Credit Card,TRUE,6.986936308, $62.88 ,TRUE,Black Friday,3,TRUE
9364,29-12-2020,444,68,Female,City_7,180,Clothing,4, $10.58 , $42.33 ,Online Payment,TRUE,0, $42.33 ,FALSE,None,4,FALSE
9365,28-12-2022,333,48,Female,City_8,390,Food,5, $77.81 , $389.06 ,Debit Card,TRUE,0, $389.06 ,TRUE,None,5,TRUE
9366,26-11-2021,307,65,Female,City_8,588,Clothing,4, $45.54 , $182.16 ,Online Payment,TRUE,18.21604548, $163.94 ,FALSE,Black Friday,3,TRUE
9367,22-12-2018,142,51,Female,City_2,676,Decorations,1, $26.73 , $26.73 ,Online Payment,FALSE,0, $26.73 ,TRUE,Christmas Market,4,FALSE
9368,22-11-2018,428,44,Female,City_12,39,Decorations,3, $13.44 , $40.32 ,Online Payment,TRUE,4.03233285, $36.29 ,FALSE,Black Friday,5,FALSE
